,text,label_h,label_f,label_s
3639,ab to hame bhi  modi ji ki vado se hate hoti hai  bcoze ye bolate kuchh hai nd karte kuchh hai ufff https  twittercom bjpup status ,1,1,1
3640,ha ha papam manasikanga rape chesaavune paina nirbhaya case pettina thappu ledu,0,1,1
3641,pakistan  west pakistan  and bangladesh  east pakistan  bangladeshi logon ka murder rape kiya tikaa khan west pakistani army led by tikka,0,1,0
3642,aur mujhe lagta nhi h yakeen h tu rape ki aulad h,0,1,0
3643,terrorist sub nai ko bolo q ap log nafrat pahla chate ho tum jeso ki waja se desh ka badnam karte ho,1,1,0
3644,rishi g modi s kaho terrorism khatam katy,0,0,1
3645,pushpa  mujhse ye aansu nahi dekhe jaate  i hate tears,0,0,0
3646,day  i hate cases  yaar,1,0,0
3647,han tariff ki te likn is ka matlab ye hargiz nahi k ap ki har baat teek hogi isi ik pay ap nay rape ka ilzam b lagaya ta  saal larki k ,0,0,0
3648,pakistan may bijli nai phir bhi koi andheray ka faid nai uthath hy india my bijli hay fir bhi rape daba k karta hy,0,0,0
3649,chalo terrorism ki wajah se toh phatti hai ap logo ki d and we are not terrorist and unka ko koi imaan nahi hota what about gujarat kashmir,0,0,0
3650,so much hate   kaha se late hain venom,0,1,0
3651,kasur tumhara nahi tumhere allah ka hai jo  saal ke bachi ke saath rape kiya,1,1,0
3652,mr motu agr terrorism bandh krni hai to aap mudhi ko bandh krdo terrorism khud khatam hojai gi https  twittercom chintskap status ,1,1,1
3653,terrorism har dharm me hai kya hindu kya muslim   islam ka koi kisi tarah ke terrorism see taaluq nahi hai jahiliyat bhi terrorism hai you,0,0,0
3654,toilet rape aur pishi kapoor wali chussen na marni,0,1,0
3655,koi larki nazar aajai inke frustrated larke waheen shuru hojate hain ye bi terrorism ki hi ek type hai balochistan aur kashmir mei gund,0,0,0
3656,salaooo terrorism to tum pehlate ho agar kehte hona ke hum nahi phelate to wapis karoo kashmir salaooo haram ke peelooo,0,0,1
3657,jinhone mara unhe kosh liya ab baari us pm ki hai  jo demonetization se terrorism control kar raha tha nation needs to know,1,0,1
3658,hum to khud terrorism ka shikaar hain magar kal zaroor kpooray khilain gain hum aap ko woh bhee bakray kay,0,0,1
3659,delhi is rape capital udhar jaake thora bashan dete tou apki larkiyan surakshit hoti sala surakshit mein bhi shit aata hai,1,1,0
3660,gao rakshak aap se sambhale nahi jaate or baat kerte hain terrorism ki itna hi dimag bathroom banane mein lagate tou log hagg ker dua dete,1,1,0
3661,ha re tu to rape ka nateejah hai hee,0,1,1
3662,ye bhi rape ka nateeja hah,0,1,1
3663,aaj pakistan ka rape ho ke rahega,0,1,1
3664,kapooray pehlay mulk main rape control kro kahin tumharay chiknay ka b na hojayai angrezi hamain ahi jayaigi chiknay ka rape hua to izat nhi,0,1,0
3665,https  youtube ifphntqis mohabbat tum se nafrat hai episode  http  fbme bvjalmq,0,1,0
3666,wo tou moodi bhi apni maa ka piyar leta hain tou kashmir or gujrat k innocent logo ka khoon maaf hojaega  toopo ki salami bhai aapko,0,1,0
3667,https  youtube ifphntqis mohabbat tum se nafrat hai episode ,0,1,0
3668, arvindkejriwal rashan card banane k liye govt office ki kya jarurat hai be apne ghar me bana liya karo,1,1,0
3669,ye es liye hate kr rahe hain imran khan ko k choor nawaz k pakre jane k bad chote chooron ka dana paani b khatre main par jaye ga ,0,0,0
3670,ap k tv channels se he nafrat phelana  seekha hai,1,1,1
3671,acha choro yaar tum log jeeto aur hazaar baar jeeto  sirf rape control ker lo yar  hamain haar mazoor hai  we want peace  love and respect https  twittercom chintskap status ,0,1,0
3672,bari ajeeb baat ki ap ney terrorist to terrorist hy kisi bhe qoom ka ho usko phansi dena chahye yehan pay sirf  qoomon ka ziker keon,0,1,0
3673,aaap log support karna band kar do terrorism ko wo automatically band hojae ga hamen haar manzoor nai he banyon se,0,1,0
3674,maine suna tha chhotichhoti baaton pe murder karte hai,0,0,0
3675,wese bhi i hate shopping  so wese hi kafi bachat hojati hai unki,1,0,0
3676,budhe rape delhi ki sarko pe hota hai,1,1,0
3677,agaar ghalat hn to correction kijiye ga,0,0,1
3678,look who is talkingpak main india se jyada rape hote hai miya,1,1,0
3679,stop terrorism in kashmir  baqi sub apnay app teekh ho jaye ga,0,1,1
3680,bhai aap buddha hogaya pata nhi kitna saal aur jioge  be good dude first apna rape karna band kardo yaar,0,0,1
3681,valentine night per bangalure ma jis tarah aurton se rape kiya gaya pehle usse band karwaen kahan terrorism ki bat karte hen,1,1,0
3682,itna bara zulm is zulm k baad tu hitler  khud chal k aaya hoga apna student banane k liaye,0,1,1
3683,oye pagal terrorism ko maar goli and ye jo terrorism hai ye tum logo ki pak ko badnaam karne     ki chaal hai,1,1,0
3684,afsos isi baat ki hai   per koi nahi ek na ek din aqal thikane aayegi aur log samjhenge   nafrat se nahi payar se dil jeeta jata hai,0,1,0
3685,chalo bhayya  bheek hi sahi per rape nae kerte,0,0,1
3686,tum raw band kr do yar terrorism band ho jye gi,0,1,0
3687,fathers day per ye bachay hamare sath hain khoon akhir khoon hota hai http  fbme zxvakyai,1,0,0
3688,acha ye batao ye jo tum is tarah ki tweets daal rahe ho ye ghalat ni terrorism tou tum phaila rahe ho apni umer dekho aur harkatein dekho,1,0,0
3689,mohabbat tum se nafrat hai episode   june  har pal geo http  youtube yzhokqhvua via  youtube,0,1,0
3690,kuch kehna baaqi hai ya ab bhi nafrat ka sabab poochogay aap log balochistan walon say ya balochon se k q dil http  fbme ymkpslfm,0,0,1
3691,madarchod saale gang rape ki paidayish,1,0,0
3692,unko sirf hitler ki bhasha samaj me aayegi,0,0,0
3693, ranbirrk achcha choddo yaar tum log jeeton aur hazaaron baar jeeton sirf terrorism bandh kar do yaar mujhe haar manzoor haiu dad iztalli,0,1,0
3694,apki movie ka trailer share karne me darr lagta he aajkal log dekhne ke bad esa esa sunate he na khoon ke aasu rota hai dil halfgirlfrnd,0,1,0
3695,turn up turn up turn up khuphuka deeeeeeejay shona phansi mawuthandawaaaaaaaaaaashaaaaa #fakumoya,0,1,0
3696,rape ko rap kehne wale jahil se behes kr ke aap log apna time waste kr rahe hai i think  joweria_malik  moazambaloch,0,1,0
3697,terrorism pakistan me hai or fikar puri duniya ko hai pata nahin inhe hamari fikar hai ya humse darte hai https  twittercom chintskap status ,0,0,1
3698,itni shiddat se to koi kisi se pyar bhi nahi karta fir itni nafrat late kaha se ho bhai  https  twittercom roflgandhi_ status ,0,1,0
3699,army nhi hai bhai wo khud terrorists hai  ar terrorism kaha india ki wajah se hafiz saeed indian hai yaa osama bin laden ,0,1,0
3700,bs kr de taao hate speech ki,1,1,0
3701,haaro ge he inshaa allah terrorism phelane me bhi aur kal ka match bhi,0,1,0
3702, myogiadityanath ji up se jo crime h ab aap puri tarah se saaf kar de ji rape jaise crime t bilkul saaf kareye taki ladkiya aaram se rahe,0,1,0
3703,kashmir mai jo ho raha hai kiya wo terrorism nahi,1,0,0
3704,toilet  nahi isliye tu bahot rape hotay wahan  rishi kapoor ranbir kis ka beata hain haha shakti kapoor yeh gulshan yeh amitab,1,1,0
3705,india hum apna kutton ko bhi na bhjna tum papion ka kia bhrosa unka bhi rape kar do,0,1,0
3706,is ki nachne wali biwi ka rape to nahi ho gaya https  twittercom anihachaudhary status ,0,0,1
3707,terrorism tm log bandh kardo chutyon kashmir mai,0,1,1
3708,aap lead kerna shuhada ki tehreek aur aap ko kasam hay un kay pak khoon ki kay aap jaan denge un kay haq k leyenahi beta kabi nahi dega tu,0,1,0
3709,haan aur misunderstanding aur nafrat badd jayegi uski anika ke liye,0,1,0
3710,shukr h khuda k ki kashmir abhi hindustan m h agr pakistan m hota to isse bhi bure halaat hote phale apne desh k terrorism ko khtm kre aplog,0,0,1
3711,iss khandan ko hitler ki zarorat hai,0,1,0
3712,congress ne deshwasiyo ka khoon choosa hai,0,0,1
3713,shit phir se feelings aa rahi hain gaaliyan deney ko dil karta hai dil khoon ke aansu rota hai merey,0,1,0
3714,hate ka  jyaada hai love ke comparison mein ,0,1,0
3715,so ja bhai kal pakistan ka rape bhi dekhna hai,0,0,0
3716,india se kam hai hai rape cases heh baat tum bhi jaantay ho,0,1,0
3717,year aap kashmirion aur indian muslims kay saath state sponsored terrorism band kardo pakistani dukan bhi bandh hojaye ge,0,0,0
3718,haraam kaam say nafrat karnay wala aur halal ki tarf raghbat delanay wala naam,1,1,0
3719,acha choro apni army ko roti dou apni awaam ko toilets aur apni larkiyo ko rape sey bachao hame harr manzoor hai we want peace  love,0,1,0
3720,chal hm najaiz hai tu toh suar ki jaaiz aulaad hai toh apna dna test kara k tera baap kon hai gang rape ki aulaad,0,1,0
3721,pahle khud to kashmir mein terrorism band kro  fir doosron ko sabaq do  wo kia kahte hen dhoop chahre per thi aur aeena saaf krte rahe,0,1,1
3722,tera baap hoga  tum log waise bhi rape ki padaish ho https  twittercom timesnw status ,1,1,1
3723,sir aap ko unko reply dekar batane ki jarurat bilkul nahi thiki aapne kya khel khele hai aur aapne kya aur kyu kamaya hai hate such ppl,0,1,0
3724,jis confidence se barca fans bolte hai ke ronaldo ne rape kiya hai  mujhe to shak hai ke messi ke  loundo me se  ronaldo ka hai ,0,1,1
3725,mohabbat tum se nafrat hai episode  har pal geo http  youtube cgfyvudu_ca via  youtube,0,1,0
3726,mohabbat tumse nafrat hai episode  http  youtube entsfvrka via  youtube,0,1,0
3727,matlab kuch bhi  search rape capital  in twitter  sach samny aa jaye ga pictwittercom doiidztha,0,0,0
3728,achcha choddotum log jeeto aur hazaron bar jeeto sirf kashmir me terrorism bandh kr do ind mujhe har manzoor haiwe want peace in kashmir,0,1,0
3729,dont throw chameli but i remember ipkknd nafrat paas aane na den mohabaat door jaane na den ab inn ishqbaazon ke pyaar ko kya naam doon ,0,0,0
3730,to ek ek kar ke terror attacks me marne se unke pariwar ko dard nahi hoga kya kahna chahte ho,1,0,0
3731,bhaiya ravish    tere bhai ne eh ladki ka rape kiya wo ladki ko bhi insaaf nhi mila abhi tsk kabho prime time pe us ladki tarf se bhi bolo,1,0,0
3732,nahi bheji tu kiya  nahi bhejty  rape capital tumhara  tatti tum log sahi sy nahi kar skty aur baatein idhr krty ho  jao jao,0,0,0
3733,kar lo jo kar skty ho  hai tu rape capital tumhara he ,0,1,1
3734,inka bas chale to sweden aur canada ko bhi terrorism sponsors karar dede,0,0,0
3735,dilog acha hy rishi sir sbko pata hu terrorism kon kr raha hy soo plzzz dosron pay ilzm na lagao pehly apne ghr ko saaf kro,1,1,1
3736,army ko roti nai milti awam k pas toilet nai or girls ka sath rapemuqabla karty hain pakistan se wah g wah,1,0,0
3737,chintu jee agar insan lajawab ho jay tu osko bat tabdil nahi karni chaiay or eay tu pori duniya janti hai terrorism ko karta hai,0,1,1
3738,lo ji de taali  main bhi  sweet mein vo sandhir wale feels nai aate  not that i hate it  i do read them but sandhir samjhke nai,0,1,0
3739,toh hote hai na fir kyo point out kar raha hai india ko jaise pakistan mein rapes hotein hi nahi hai as per un  u lead us in rape rates pictwittercom yuqzzufzd,0,0,0
3740,matlab  jis  baat  par  khoon  khaulna  chahiye  ussse  aap  like  karte  hain  vote  kya  itna  jaroori  hai,0,1,0
3741,bhai rehn de apne cousin se shadi kar lete hain ye log rape vgreh kya jab ghar me hi behen tak nai chorte,0,1,0
3742,at least apni na sahi   apnay poorvajon ki janam bhoomi se itni nafrat tau na karainkapoor saheb,0,0,1
3743,lagta hai pakistaniyun ne rape kiya hua hai tera tabhi itna jalty ho,0,0,0
3744,kapoor saheb  we are not terrorists  we are terrorism victims   baqi itni nafrat  yaqeen nahi aata k kapoor itni nafrat kartay hain ,1,1,0
3745,aapki bhai log ramzan ke mahine main katal kar rahe hai  terrorism kar rahe hai and aapke chacha immam fatwa kiyu nahi nikal rahe hai,0,1,1
3746,ghus ja tv ke andar  kahi wo murder scene miss na ho jaye,1,1,0
3747,bhaar mein jaohindukashmir mein state terrorism bund kkarotum tun hee raho tou achcha hai,0,1,1
3748,terrorism ki baat kerte hi aap log hamaare khud ke masle per hi kyu bolte hobharat se jyada problm to pakistan me hai,1,1,0
3749,kaun si duniya me rehte ho aap  rape hue nhi hai,0,1,0
3750,wo tumhare jaise bhole bhale log hai jo terrorism ko support karte jo aqal k andhe hote hai wohi aisa karte hai,0,1,1
3751,apne mote se dimagh par zor dalen take pata chale k agar terrorsits yahan hain tou blasts bhi yahin par kionthink,0,0,0
3752,salo rape k ilawah aur kiya ate hai porkies,0,1,0
3753,hum khaatey hain cow ka gosht uska khoon nhy peetey,1,0,1
3754,i so hate our fakn media kya zaroorat hy yai takra ke apni aukat dekha rahy hota hy indians aur inko zaroor chawal bana hota hy,1,0,0
3755,sir aap kuch logo ki wajah se terrorism ka poora malba sab pakistaniyon k sar phenk rahe dil to na dukhayein,0,1,0
3756,jb kalbushan ko latkaen ge  to terrorism bhi band hojaega or india or teri bhi band hojaegifikr na kr,0,1,0
3757,sr agar barud kam pad jaye topic me to mhamara khoon bardenge makkal mila to in gaddar on ki puri nasal mira denejai bhavani https  twittercom sudhirchaudhary status ,1,1,0
3758,human shield se rape ye kaise hota hai,0,0,0
3759,apni army ko roti do,0,1,0
3760,apni aurton ko rape se bachao,0,1,1
3761,humein sirf peace aur love chahiye,0,1,0
3762,use ghar ki safayi karni hogi i wish sanya kabhi mere ghar ayi hotipkka mera murder kar deti mera room dekh kar proud of fatimasanashaikh,0,0,0
3763,i agree with  shoaibmph,0,0,0
3764,padhe likhe log social media pe nafrat faila the hai isse acha toh hum gawar hi thik the phele  abpnewstv,1,1,1
3765,bhai terrorist ke janak bola jata pakistan ko  atankwaad to inke khoon me hai ek paki ne bola ranking matter nhi krta cup matter nhi karta,0,1,0
3766, av  av modinagar bachchi ke sath rape http  youtube hiptadneyxa via  youtube,0,1,1
3767,india waly nafrat ko badhawa denay ka koi mauka ni choorty un gov to apni jaga un fazool channel waly bhi un ki http  fbme ailocjy,0,1,0
3768,lagta hai jab angraiz gay thy to sae daba kr hissa dal gaye jo aj tk angraizi nae gaye khoon me se oh sorry urdu hai apni amma se pucho https  twittercom chintskap status ,0,1,1
3769,kashmir solve kar do terrorism khud hi band hojayegi y dont u get that,0,1,1
3770,aur ap rape ki,0,1,1
3771,no khoon and cricket khel ek sath ni ho sakti h  baki sari khel ho sakti h sathsath   amitshah,0,0,0
3772, narendramodi nahi rape kam huye  na jobs badhe up bihar jharkhand aapse nahi sambhale na sudhare baatein kar walo aapke logon se khali,1,1,0
3773,mujhe tou pata bhi nhi tha ke indians andhe hain puri duniya ko pata hai ke sab se zaida terrorism kis country country me hai,1,0,0
3774,oh godi told u nafirst day jab adi ki ek v scene tak nhi hua tha tab se sab bol rahe the aditi i hate u,1,1,0
3775,rape category me tw kal ka match hi top pe hona hai #pakvindhttps  twittercom srubaar status ,0,0,0
3776,kasam se dil khush ho gaya hai bohat acha kiya in ki reporting to rozana khoon pi rahi the,0,0,1
3777,terrorism to ap log hy humreye kasmer bhiyo par zulm kartye ho ap se big terrorism khon ho ga sab se ziyada reap kaha hote hy  rishi sir  https  twittercom chintskap status ,0,1,1
3778, kapilsharmak bhai mai aapke sath hu aapne unhe banay hum to jante bhi nahi the unhe unki shakal dikhi to tv switch of hate you sunil all,1,0,1
3779,ye to sahe kaha par matter solve karo ki tumhare bestie kyun hate karte he,0,1,0
3780,janha marte ho wanha hi inhe petrol se jala dena chaiye waise v terrorism ka koi jaat ya dharm nhi hota to kyun dena inki body ko priwrwleko,0,0,0
3781,or gurur toh bhartiyo ke khoon me h hai  gurur krne waale kaam krte h   tbhi gurur h,0,1,0
3782,usse kya hota hai  im gujju but i hate gujjus,1,1,0
3783,sirpt usha bhi ek ldki haiplz ap sbse phle girls ko rape se bacha lojisse kai sari pt usha apne spno ki udaan bhar skean indian,0,0,0
3784,aabay kisi sasaty khoon kay jaraseem jo  ghar and bivi bhai n cousin ki jobs ki baat hay us ka jawab day khotay ,1,0,1
3785,kisi rape ki paidawar he tu,0,1,0
3786,his hair is like more of mahi akhir khoon ka asaar ho hi gaya #ishqbaaazhttps  twittercom muskanrathi status ,1,1,1
3787,kuch bhi karlo kashmir to india main hi rahega haan pakistan zaroor tutega aur white collared terror ka bhi safaya hoga  ndtv  bdutthttps  twittercom the_global_kmr status ,0,0,0
3788, chintskap acha choro yar tum log jeeto aur hazaaron bar jeeto sirf terrorism band kar do yar mujhe haar manzoor hai we want peace and love https  twittercom ani_news status ,0,1,0
3789,pakistan me ladkiyo ki kya halat he iska andaza isi baat se lagaya ja sakta he pak me rape accused ko nhi rape victims ko saza di jati he,1,0,0
3790,achcha choddo yaar tum log jeeton aur hazaaron baar jeeton sirf terrorism bandh kar do yaar mujhe haar manzoor http  fbme fvnlnhrj,0,1,0
3791,tu pahle tum jo ghar me rape karte ho uska rate bata,0,1,1
3792,kulbhushan bhi katega phansi pe charha ke bhej dein ge independence day pe,0,1,0
3793,i hate larkon ki awaz change hone wali age,1,1,0
3794,main khush hu ke uski nafrat ka akela waris hu ,0,1,0
3795,kiun kaan sy khoon nikalwaany ka shoq hai  and where do u live lol,0,1,1
3796,pahle tum ghar me to rape karna chodo   bad me india ka dekhna gadho,0,0,1
3797,agar terrorism chod denge wo to  hooron ki pari se kaise milenge,0,0,0
3798,bass aa gaya aapke jaise ek do aur dost naraaz ho gaye thee toh no hate tweet,0,1,0
3799,chal tujhy to bar rape krny ka chance mil jata ha naw,1,1,1
3800,choddain gay fir toa terrorism bandh nhi aur be bharr jaega  railway tracks pe aur be bharay bharay bombs maarte peerogay,0,1,1
3801,nahi riya ji but agar matter pakistan hota hai to apne aap khoon khoul jata hai bahut se dard hai saltation se le kar ab tak,0,1,1
3802,wo gareeb awam ja k army ki god me kyu beithi haikyu waha k terror perpetrators ka sath deti hai,0,1,0
3803, chintskap acha chlo ap jeeto hazar dafa jeeto par meray kashmir main terrorism band kr do  #pakistanzindabad,0,1,0
3804,rape to pakistan ka hone wala hai ground pebhai tu apni jaan sambhal k kal raat ko ghar se na nikle pata nahi koi aapke sir pe tv tod de,0,0,0
3805,gand marne ke liye  chal ab bye chinal ke  kal pure mulk ka bhi rape hojaynga tere wo bhi dekh liyo ok ,0,1,0
